county,precinct,office,district,candidate,party,early_voting,election day,votes
Kerr,202,Comptroller of Public Accounts,,Glenn Hegar,,380,357,737
Kerr,202,Comptroller of Public Accounts,,Mike Collier,,59,72,131
Kerr,202,Comptroller of Public Accounts,,Ben Sanders,,16,16,32
Kerr,202,Comptroller of Public Accounts,,Deb Shafto,,3,3,6
Kerr,202,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,202,Comptroller of Public Accounts,,Under Votes,,8,18,26
Kerr,202,Commissioner of the General Land Office,,George P. Bush,,378,367,745
Kerr,202,Commissioner of the General Land Office,,John Cook,,59,66,125
Kerr,202,Commissioner of the General Land Office,,Justin Knight,,21,14,35
Kerr,202,Commissioner of the General Land Office,,Valerie Alessi,,3,9,12
Kerr,202,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,202,Commissioner of the General Land Office,,Under Votes,,5,10,15
Kerr,202,Commissioner of Agriculture,,Sid Miller,,376,346,722
Kerr,202,Commissioner of Agriculture,,Jim Hogan,,60,71,131
Kerr,202,Commissioner of Agriculture,,David (Rocky) Palmquist,,18,21,39
Kerr,202,Commissioner of Agriculture,,Kenneth Kendrick,,4,13,17
Kerr,202,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,202,Commissioner of Agriculture,,Under Votes,,8,15,23
Kerr,202,Ballots Cast,,,,,,933
Kerr,202,Railroad Commissioner,,Ryan Sitton,,372,342,714
Kerr,202,Railroad Commissioner,,Steve Brown,,63,76,139
Kerr,202,Railroad Commissioner,,Mark A. Miller,,22,23,45
Kerr,202,Railroad Commissioner,,Martina Salinas,,1,7,8
Kerr,202,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,202,Railroad Commissioner,,Under Votes,,8,18,26
Kerr,202,Ballots Cast,,,,,,933
Kerr,202,State Representative,53,Andrew S. Murr,,397,378,775
Kerr,202,State Representative,53,Maximilian Martin,,30,44,74
Kerr,202,State Representative,53,Over Votes,,0,0,0
Kerr,202,State Representative,53,Under Votes,,39,44,83
Kerr,211,Ballots Cast,,,,,,360
Kerr,211,Straight Party,,,REP,127,65,192
Kerr,211,Straight Party,,,DEM,12,9,21
Kerr,211,Straight Party,,,LIB,0,1,1
Kerr,211,Straight Party,,,GRN,0,0,0
Kerr,211,Straight Party,,Over Votes,,0,0,0
Kerr,211,Straight Party,,Under Votes,,88,58,146
Kerr,211,U.S. Senate,,John Cornyn,,177,101,278
Kerr,211,U.S. Senate,,David M. Alameel,,36,21,57
Kerr,211,U.S. Senate,,Rebecca Paddock,,9,9,18
Kerr,211,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,3,2,5
Kerr,211,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,211,U.S. Senate,,Over Votes,,0,0,0
Kerr,211,U.S. Senate,,Under Votes,,2,0,2
Kerr,211,U.S. House,21,Lamar Smith,,177,102,279
Kerr,211,U.S. House,21,Ryan Shields,,28,14,42
Kerr,211,U.S. House,21,Antonio Diaz,,7,12,19
Kerr,211,U.S. House,21,Over Votes,,0,0,0
Kerr,211,U.S. House,21,Under Votes,,15,5,20
Kerr,211,Governor,,Greg Abbott,,180,96,276
Kerr,211,Governor,,Wendy R. Davis,,43,31,74
Kerr,211,Governor,,Kathie Glass,,4,3,7
Kerr,211,Governor,,Brandon Parmer,,0,2,2
Kerr,211,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,211,Governor,,Over Votes,,0,0,0
Kerr,211,Governor,,Under Votes,,0,1,1
Kerr,211,Ballots Cast,,,,,,360
Kerr,211,Lieutenant Governor,,Dan Patrick,,177,90,267
Kerr,211,Lieutenant Governor,,Leticia Van de Putte,,40,31,71
Kerr,211,Lieutenant Governor,,Robert D. Butler,,9,11,20
Kerr,211,Lieutenant Governor,,Chandrakantha Courtney,,0,1,1
Kerr,211,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,211,Lieutenant Governor,,Under Votes,,1,0,1
Kerr,211,Attorney General,,Ken Paxton,,177,96,273
Kerr,211,Attorney General,,Sam Houston,,43,31,74
Kerr,211,Attorney General,,Jamie Balagia,,4,5,9
Kerr,211,Attorney General,,Jamar Osborne,,1,1,2
Kerr,211,Attorney General,,Over Votes,,0,0,0
Kerr,211,Attorney General,,Under Votes,,2,0,2
Kerr,211,Comptroller of Public Accounts,,Glenn Hegar,,170,95,265
Kerr,211,Comptroller of Public Accounts,,Mike Collier,,36,23,59
Kerr,211,Comptroller of Public Accounts,,Ben Sanders,,11,6,17
Kerr,211,Comptroller of Public Accounts,,Deb Shafto,,2,7,9
Kerr,211,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,211,Comptroller of Public Accounts,,Under Votes,,8,2,10
Kerr,211,Commissioner of the General Land Office,,George P. Bush,,183,103,286
Kerr,211,Commissioner of the General Land Office,,John Cook,,33,21,54
Kerr,211,Commissioner of the General Land Office,,Justin Knight,,7,5,12
Kerr,211,Commissioner of the General Land Office,,Valerie Alessi,,2,4,6
Kerr,211,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,211,Commissioner of the General Land Office,,Under Votes,,2,0,2
Kerr,211,Commissioner of Agriculture,,Sid Miller,,169,93,262
Kerr,211,Commissioner of Agriculture,,Jim Hogan,,36,22,58
Kerr,211,Commissioner of Agriculture,,David (Rocky) Palmquist,,9,6,15
Kerr,211,Commissioner of Agriculture,,Kenneth Kendrick,,4,10,14
Kerr,211,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,211,Commissioner of Agriculture,,Under Votes,,9,2,11
Kerr,211,Ballots Cast,,,,,,360
Kerr,211,Railroad Commissioner,,Ryan Sitton,,172,93,265
Kerr,211,Railroad Commissioner,,Steve Brown,,41,26,67
Kerr,211,Railroad Commissioner,,Mark A. Miller,,7,7,14
Kerr,211,Railroad Commissioner,,Martina Salinas,,1,6,7
Kerr,211,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,211,Railroad Commissioner,,Under Votes,,6,1,7
Kerr,211,Ballots Cast,,,,,,360
Kerr,211,State Representative,53,Andrew S. Murr,,182,106,288
Kerr,211,State Representative,53,Maximilian Martin,,23,20,43
Kerr,211,State Representative,53,Over Votes,,0,0,0
Kerr,211,State Representative,53,Under Votes,,22,7,29
Kerr,215,Ballots Cast,,,,,,1262
Kerr,215,Straight Party,,,REP,426,195,621
Kerr,215,Straight Party,,,DEM,61,19,80
Kerr,215,Straight Party,,,LIB,1,2,3
Kerr,215,Straight Party,,,GRN,0,0,0
Kerr,215,Straight Party,,Over Votes,,0,0,0
Kerr,215,Straight Party,,Under Votes,,353,205,558
Kerr,215,U.S. Senate,,John Cornyn,,692,356,1048
Kerr,215,U.S. Senate,,David M. Alameel,,104,42,146
Kerr,215,U.S. Senate,,Rebecca Paddock,,27,15,42
Kerr,215,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,9,2,11
Kerr,215,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,215,U.S. Senate,,Over Votes,,0,0,0
Kerr,215,U.S. Senate,,Under Votes,,9,6,15
Kerr,215,U.S. House,21,Lamar Smith,,687,343,1030
Kerr,215,U.S. House,21,Ryan Shields,,55,42,97
Kerr,215,U.S. House,21,Antonio Diaz,,27,11,38
Kerr,215,U.S. House,21,Over Votes,,0,0,0
Kerr,215,U.S. House,21,Under Votes,,72,25,97
Kerr,215,Governor,,Greg Abbott,,685,340,1025
Kerr,215,Governor,,Wendy R. Davis,,136,70,206
Kerr,215,Governor,,Kathie Glass,,15,8,23
Kerr,215,Governor,,Brandon Parmer,,3,2,5
Kerr,215,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,215,Governor,,Over Votes,,0,0,0
Kerr,215,Governor,,Under Votes,,2,1,3
Kerr,215,Ballots Cast,,,,,,1262
Kerr,215,Lieutenant Governor,,Dan Patrick,,658,322,980
Kerr,215,Lieutenant Governor,,Leticia Van de Putte,,155,81,236
Kerr,215,Lieutenant Governor,,Robert D. Butler,,20,12,32
Kerr,215,Lieutenant Governor,,Chandrakantha Courtney,,2,2,4
Kerr,215,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,215,Lieutenant Governor,,Under Votes,,6,4,10
Kerr,215,Attorney General,,Ken Paxton,,683,336,1019
Kerr,215,Attorney General,,Sam Houston,,126,63,189
Kerr,215,Attorney General,,Jamie Balagia,,13,14,27
Kerr,215,Attorney General,,Jamar Osborne,,7,3,10
Kerr,215,Attorney General,,Over Votes,,0,0,0
Kerr,215,Attorney General,,Under Votes,,12,5,17
Kerr,215,Comptroller of Public Accounts,,Glenn Hegar,,665,329,994
Kerr,215,Comptroller of Public Accounts,,Mike Collier,,118,59,177
Kerr,215,Comptroller of Public Accounts,,Ben Sanders,,25,21,46
Kerr,215,Comptroller of Public Accounts,,Deb Shafto,,11,3,14
Kerr,215,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,215,Comptroller of Public Accounts,,Under Votes,,22,9,31
Kerr,215,Commissioner of the General Land Office,,George P. Bush,,675,333,1008
Kerr,215,Commissioner of the General Land Office,,John Cook,,114,57,171
Kerr,215,Commissioner of the General Land Office,,Justin Knight,,30,21,51
Kerr,215,Commissioner of the General Land Office,,Valerie Alessi,,13,4,17
Kerr,215,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,215,Commissioner of the General Land Office,,Under Votes,,9,6,15
Kerr,215,Commissioner of Agriculture,,Sid Miller,,657,327,984
Kerr,215,Commissioner of Agriculture,,Jim Hogan,,116,64,180
Kerr,215,Commissioner of Agriculture,,David (Rocky) Palmquist,,25,17,42
Kerr,215,Commissioner of Agriculture,,Kenneth Kendrick,,14,4,18
Kerr,215,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,215,Commissioner of Agriculture,,Under Votes,,29,9,38
Kerr,215,Ballots Cast,,,,,,1262
Kerr,215,Railroad Commissioner,,Ryan Sitton,,648,325,973
Kerr,215,Railroad Commissioner,,Steve Brown,,122,67,189
Kerr,215,Railroad Commissioner,,Mark A. Miller,,31,18,49
Kerr,215,Railroad Commissioner,,Martina Salinas,,15,4,19
Kerr,215,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,215,Railroad Commissioner,,Under Votes,,25,7,32
Kerr,215,Ballots Cast,,,,,,1262
Kerr,215,State Representative,53,Andrew S. Murr,,698,349,1047
Kerr,215,State Representative,53,Maximilian Martin,,52,44,96
Kerr,215,State Representative,53,Over Votes,,0,0,0
Kerr,215,State Representative,53,Under Votes,,91,28,119
Kerr,220,Ballots Cast,,,,,,1329
Kerr,220,Straight Party,,,REP,551,174,725
Kerr,220,Straight Party,,,DEM,49,13,62
Kerr,220,Straight Party,,,LIB,4,0,4
Kerr,220,Straight Party,,,GRN,0,1,1
Kerr,220,Straight Party,,Over Votes,,0,0,0
Kerr,220,Straight Party,,Under Votes,,405,130,535
Kerr,220,U.S. Senate,,John Cornyn,,852,259,1111
Kerr,220,U.S. Senate,,David M. Alameel,,117,42,159
Kerr,220,U.S. Senate,,Rebecca Paddock,,23,13,36
Kerr,220,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,3,2,5
Kerr,220,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,220,U.S. Senate,,Over Votes,,0,0,0
Kerr,220,U.S. Senate,,Under Votes,,14,2,16
Kerr,220,U.S. House,21,Lamar Smith,,847,262,1109
Kerr,220,U.S. House,21,Ryan Shields,,62,27,89
Kerr,220,U.S. House,21,Antonio Diaz,,28,10,38
Kerr,220,U.S. House,21,Over Votes,,0,0,0
Kerr,220,U.S. House,21,Under Votes,,72,19,91
Kerr,220,Governor,,Greg Abbott,,833,254,1087
Kerr,220,Governor,,Wendy R. Davis,,161,55,216
Kerr,220,Governor,,Kathie Glass,,9,6,15
Kerr,220,Governor,,Brandon Parmer,,3,2,5
Kerr,220,Governor,,Sarah M. Pavitt (W),,2,0,2
Kerr,220,Governor,,Over Votes,,0,0,0
Kerr,220,Governor,,Under Votes,,3,1,4
Kerr,220,Ballots Cast,,,,,,1329
Kerr,220,Lieutenant Governor,,Dan Patrick,,814,248,1062
Kerr,220,Lieutenant Governor,,Leticia Van de Putte,,173,56,229
Kerr,220,Lieutenant Governor,,Robert D. Butler,,16,11,27
Kerr,220,Lieutenant Governor,,Chandrakantha Courtney,,2,3,5
Kerr,220,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,220,Lieutenant Governor,,Under Votes,,4,0,4
Kerr,220,Attorney General,,Ken Paxton,,837,258,1095
Kerr,220,Attorney General,,Sam Houston,,139,48,187
Kerr,220,Attorney General,,Jamie Balagia,,22,7,29
Kerr,220,Attorney General,,Jamar Osborne,,2,2,4
Kerr,220,Attorney General,,Over Votes,,0,0,0
Kerr,220,Attorney General,,Under Votes,,9,3,12
Kerr,220,Comptroller of Public Accounts,,Glenn Hegar,,816,247,1063
Kerr,220,Comptroller of Public Accounts,,Mike Collier,,138,46,184
Kerr,220,Comptroller of Public Accounts,,Ben Sanders,,21,16,37
Kerr,220,Comptroller of Public Accounts,,Deb Shafto,,7,4,11
Kerr,220,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,220,Comptroller of Public Accounts,,Under Votes,,27,5,32
Kerr,220,Commissioner of the General Land Office,,George P. Bush,,851,260,1111
Kerr,220,Commissioner of the General Land Office,,John Cook,,116,40,156
Kerr,220,Commissioner of the General Land Office,,Justin Knight,,22,12,34
Kerr,220,Commissioner of the General Land Office,,Valerie Alessi,,7,5,12
Kerr,220,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,220,Commissioner of the General Land Office,,Under Votes,,13,1,14
Kerr,220,Commissioner of Agriculture,,Sid Miller,,819,249,1068
Kerr,220,Commissioner of Agriculture,,Jim Hogan,,129,47,176
Kerr,220,Commissioner of Agriculture,,David (Rocky) Palmquist,,16,11,27
Kerr,220,Commissioner of Agriculture,,Kenneth Kendrick,,12,6,18
Kerr,220,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,220,Commissioner of Agriculture,,Under Votes,,33,5,38
Kerr,220,Ballots Cast,,,,,,1329
Kerr,220,Railroad Commissioner,,Ryan Sitton,,816,246,1062
Kerr,220,Railroad Commissioner,,Steve Brown,,131,47,178
Kerr,220,Railroad Commissioner,,Mark A. Miller,,23,17,40
Kerr,220,Railroad Commissioner,,Martina Salinas,,7,4,11
Kerr,220,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,220,Railroad Commissioner,,Under Votes,,32,4,36
Kerr,220,Ballots Cast,,,,,,1329
Kerr,220,State Representative,53,Andrew S. Murr,,881,273,1154
Kerr,220,State Representative,53,Maximilian Martin,,50,24,74
Kerr,220,State Representative,53,Over Votes,,0,0,0
Kerr,220,State Representative,53,Under Votes,,78,21,99
Kerr,303,Ballots Cast,,,,,,724
Kerr,303,Straight Party,,,REP,201,85,286
Kerr,303,Straight Party,,,DEM,16,9,25
Kerr,303,Straight Party,,,LIB,3,1,4
Kerr,303,Straight Party,,,GRN,1,0,1
Kerr,303,Straight Party,,Over Votes,,0,1,1
Kerr,303,Straight Party,,Under Votes,,128,45,173
Kerr,303,U.S. Senate,,John Cornyn,,298,119,417
Kerr,303,U.S. Senate,,David M. Alameel,,33,16,49
Kerr,303,U.S. Senate,,Rebecca Paddock,,15,5,20
Kerr,303,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,3,1,4
Kerr,303,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,303,U.S. Senate,,Over Votes,,0,0,0
Kerr,303,U.S. Senate,,Under Votes,,0,0,0
Kerr,303,U.S. House,21,Lamar Smith,,295,117,412
Kerr,303,U.S. House,21,Ryan Shields,,30,10,40
Kerr,303,U.S. House,21,Antonio Diaz,,11,4,15
Kerr,303,U.S. House,21,Over Votes,,0,0,0
Kerr,303,U.S. House,21,Under Votes,,13,10,23
Kerr,303,Governor,,Greg Abbott,,295,112,407
Kerr,303,Governor,,Wendy R. Davis,,47,23,70
Kerr,303,Governor,,Kathie Glass,,7,5,12
Kerr,303,Governor,,Brandon Parmer,,0,0,0
Kerr,303,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,303,Governor,,Over Votes,,0,1,1
Kerr,303,Governor,,Under Votes,,0,0,0
Kerr,303,Ballots Cast,,,,,,724
Kerr,303,Lieutenant Governor,,Dan Patrick,,294,109,403
Kerr,303,Lieutenant Governor,,Leticia Van de Putte,,46,27,73
Kerr,303,Lieutenant Governor,,Robert D. Butler,,5,5,10
Kerr,303,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Kerr,303,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,303,Lieutenant Governor,,Under Votes,,4,0,4
Kerr,303,Attorney General,,Ken Paxton,,297,113,410
Kerr,303,Attorney General,,Sam Houston,,45,25,70
Kerr,303,Attorney General,,Jamie Balagia,,5,3,8
Kerr,303,Attorney General,,Jamar Osborne,,0,0,0
Kerr,303,Attorney General,,Over Votes,,0,0,0
Kerr,303,Attorney General,,Under Votes,,2,0,2
Kerr,303,Comptroller of Public Accounts,,Glenn Hegar,,286,113,399
Kerr,303,Comptroller of Public Accounts,,Mike Collier,,42,24,66
Kerr,303,Comptroller of Public Accounts,,Ben Sanders,,14,3,17
Kerr,303,Comptroller of Public Accounts,,Deb Shafto,,0,1,1
Kerr,303,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,303,Comptroller of Public Accounts,,Under Votes,,7,0,7
Kerr,303,Commissioner of the General Land Office,,George P. Bush,,290,116,406
Kerr,303,Commissioner of the General Land Office,,John Cook,,38,19,57
Kerr,303,Commissioner of the General Land Office,,Justin Knight,,16,6,22
Kerr,303,Commissioner of the General Land Office,,Valerie Alessi,,1,0,1
Kerr,303,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,303,Commissioner of the General Land Office,,Under Votes,,4,0,4
Kerr,303,Commissioner of Agriculture,,Sid Miller,,294,115,409
Kerr,303,Commissioner of Agriculture,,Jim Hogan,,36,20,56
Kerr,303,Commissioner of Agriculture,,David (Rocky) Palmquist,,14,3,17
Kerr,303,Commissioner of Agriculture,,Kenneth Kendrick,,0,2,2
Kerr,303,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,303,Commissioner of Agriculture,,Under Votes,,5,1,6
Kerr,303,Ballots Cast,,,,,,724
Kerr,303,Railroad Commissioner,,Ryan Sitton,,284,114,398
Kerr,303,Railroad Commissioner,,Steve Brown,,37,22,59
Kerr,303,Railroad Commissioner,,Mark A. Miller,,19,4,23
Kerr,303,Railroad Commissioner,,Martina Salinas,,3,0,3
Kerr,303,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,303,Railroad Commissioner,,Under Votes,,6,1,7
Kerr,303,Ballots Cast,,,,,,724
Kerr,303,State Representative,53,Andrew S. Murr,,301,118,419
Kerr,303,State Representative,53,Maximilian Martin,,25,10,35
Kerr,303,State Representative,53,Over Votes,,0,0,0
Kerr,303,State Representative,53,Under Votes,,23,13,36
Kerr,308,Ballots Cast,,,,,,261
Kerr,308,Straight Party,,,REP,60,58,118
Kerr,308,Straight Party,,,DEM,11,9,20
Kerr,308,Straight Party,,,LIB,0,0,0
Kerr,308,Straight Party,,,GRN,0,0,0
Kerr,308,Straight Party,,Over Votes,,0,0,0
Kerr,308,Straight Party,,Under Votes,,40,48,88
Kerr,308,U.S. Senate,,John Cornyn,,91,92,183
Kerr,308,U.S. Senate,,David M. Alameel,,17,20,37
Kerr,308,U.S. Senate,,Rebecca Paddock,,3,2,5
Kerr,308,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Kerr,308,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,308,U.S. Senate,,Over Votes,,0,0,0
Kerr,308,U.S. Senate,,Under Votes,,0,1,1
Kerr,308,U.S. House,21,Lamar Smith,,91,88,179
Kerr,308,U.S. House,21,Ryan Shields,,3,13,16
Kerr,308,U.S. House,21,Antonio Diaz,,4,8,12
Kerr,308,U.S. House,21,Over Votes,,0,0,0
Kerr,308,U.S. House,21,Under Votes,,13,6,19
Kerr,308,Governor,,Greg Abbott,,89,87,176
Kerr,308,Governor,,Wendy R. Davis,,21,25,46
Kerr,308,Governor,,Kathie Glass,,1,3,4
Kerr,308,Governor,,Brandon Parmer,,0,0,0
Kerr,308,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,308,Governor,,Over Votes,,0,0,0
Kerr,308,Governor,,Under Votes,,0,0,0
Kerr,308,Ballots Cast,,,,,,261
Kerr,308,Lieutenant Governor,,Dan Patrick,,91,82,173
Kerr,308,Lieutenant Governor,,Leticia Van de Putte,,19,27,46
Kerr,308,Lieutenant Governor,,Robert D. Butler,,1,4,5
Kerr,308,Lieutenant Governor,,Chandrakantha Courtney,,0,1,1
Kerr,308,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,308,Lieutenant Governor,,Under Votes,,0,1,1
Kerr,308,Attorney General,,Ken Paxton,,93,90,183
Kerr,308,Attorney General,,Sam Houston,,17,22,39
Kerr,308,Attorney General,,Jamie Balagia,,0,1,1
Kerr,308,Attorney General,,Jamar Osborne,,0,0,0
Kerr,308,Attorney General,,Over Votes,,0,0,0
Kerr,308,Attorney General,,Under Votes,,1,2,3
Kerr,308,Comptroller of Public Accounts,,Glenn Hegar,,88,84,172
Kerr,308,Comptroller of Public Accounts,,Mike Collier,,18,24,42
Kerr,308,Comptroller of Public Accounts,,Ben Sanders,,2,5,7
Kerr,308,Comptroller of Public Accounts,,Deb Shafto,,1,0,1
Kerr,308,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,308,Comptroller of Public Accounts,,Under Votes,,2,2,4
Kerr,308,Commissioner of the General Land Office,,George P. Bush,,86,87,173
Kerr,308,Commissioner of the General Land Office,,John Cook,,17,21,38
Kerr,308,Commissioner of the General Land Office,,Justin Knight,,6,5,11
Kerr,308,Commissioner of the General Land Office,,Valerie Alessi,,1,1,2
Kerr,308,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,308,Commissioner of the General Land Office,,Under Votes,,1,1,2
Kerr,308,Commissioner of Agriculture,,Sid Miller,,88,89,177
Kerr,308,Commissioner of Agriculture,,Jim Hogan,,18,21,39
Kerr,308,Commissioner of Agriculture,,David (Rocky) Palmquist,,4,2,6
Kerr,308,Commissioner of Agriculture,,Kenneth Kendrick,,0,1,1
Kerr,308,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,308,Commissioner of Agriculture,,Under Votes,,1,2,3
Kerr,308,Ballots Cast,,,,,,261
Kerr,308,Railroad Commissioner,,Ryan Sitton,,89,83,172
Kerr,308,Railroad Commissioner,,Steve Brown,,17,22,39
Kerr,308,Railroad Commissioner,,Mark A. Miller,,2,6,8
Kerr,308,Railroad Commissioner,,Martina Salinas,,1,2,3
Kerr,308,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,308,Railroad Commissioner,,Under Votes,,2,2,4
Kerr,308,Ballots Cast,,,,,,261
Kerr,308,State Representative,53,Andrew S. Murr,,86,92,178
Kerr,308,State Representative,53,Maximilian Martin,,9,10,19
Kerr,308,State Representative,53,Over Votes,,0,0,0
Kerr,308,State Representative,53,Under Votes,,16,13,29
Kerr,312,Ballots Cast,,,,,,1379
Kerr,312,Straight Party,,,REP,490,202,692
Kerr,312,Straight Party,,,DEM,92,50,142
Kerr,312,Straight Party,,,LIB,2,1,3
Kerr,312,Straight Party,,,GRN,0,0,0
Kerr,312,Straight Party,,Over Votes,,0,0,0
Kerr,312,Straight Party,,Under Votes,,381,160,541
Kerr,312,U.S. Senate,,John Cornyn,,723,295,1018
Kerr,312,U.S. Senate,,David M. Alameel,,192,87,279
Kerr,312,U.S. Senate,,Rebecca Paddock,,27,15,42
Kerr,312,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,12,6,18
Kerr,312,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,312,U.S. Senate,,Over Votes,,0,0,0
Kerr,312,U.S. Senate,,Under Votes,,11,10,21
Kerr,312,U.S. House,21,Lamar Smith,,723,309,1032
Kerr,312,U.S. House,21,Ryan Shields,,99,31,130
Kerr,312,U.S. House,21,Antonio Diaz,,55,17,72
Kerr,312,U.S. House,21,Over Votes,,0,0,0
Kerr,312,U.S. House,21,Under Votes,,88,56,144
Kerr,312,Governor,,Greg Abbott,,708,290,998
Kerr,312,Governor,,Wendy R. Davis,,238,112,350
Kerr,312,Governor,,Kathie Glass,,11,7,18
Kerr,312,Governor,,Brandon Parmer,,5,2,7
Kerr,312,Governor,,Sarah M. Pavitt (W),,1,0,1
Kerr,312,Governor,,Over Votes,,0,0,0
Kerr,312,Governor,,Under Votes,,3,2,5
Kerr,312,Ballots Cast,,,,,,1379
Kerr,312,Lieutenant Governor,,Dan Patrick,,695,276,971
Kerr,312,Lieutenant Governor,,Leticia Van de Putte,,239,117,356
Kerr,312,Lieutenant Governor,,Robert D. Butler,,19,12,31
Kerr,312,Lieutenant Governor,,Chandrakantha Courtney,,3,2,5
Kerr,312,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,312,Lieutenant Governor,,Under Votes,,9,6,15
Kerr,312,Attorney General,,Ken Paxton,,707,285,992
Kerr,312,Attorney General,,Sam Houston,,213,109,322
Kerr,312,Attorney General,,Jamie Balagia,,27,7,34
Kerr,312,Attorney General,,Jamar Osborne,,5,2,7
Kerr,312,Attorney General,,Over Votes,,0,0,0
Kerr,312,Attorney General,,Under Votes,,13,10,23
Kerr,312,Comptroller of Public Accounts,,Glenn Hegar,,700,285,985
Kerr,312,Comptroller of Public Accounts,,Mike Collier,,207,99,306
Kerr,312,Comptroller of Public Accounts,,Ben Sanders,,28,6,34
Kerr,312,Comptroller of Public Accounts,,Deb Shafto,,11,9,20
Kerr,312,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,312,Comptroller of Public Accounts,,Under Votes,,19,14,33
Kerr,312,Commissioner of the General Land Office,,George P. Bush,,710,294,1004
Kerr,312,Commissioner of the General Land Office,,John Cook,,196,93,289
Kerr,312,Commissioner of the General Land Office,,Justin Knight,,34,10,44
Kerr,312,Commissioner of the General Land Office,,Valerie Alessi,,12,7,19
Kerr,312,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,312,Commissioner of the General Land Office,,Under Votes,,13,9,22
Kerr,312,Commissioner of Agriculture,,Sid Miller,,700,280,980
Kerr,312,Commissioner of Agriculture,,Jim Hogan,,201,96,297
Kerr,312,Commissioner of Agriculture,,David (Rocky) Palmquist,,27,10,37
Kerr,312,Commissioner of Agriculture,,Kenneth Kendrick,,13,10,23
Kerr,312,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,312,Commissioner of Agriculture,,Under Votes,,24,17,41
Kerr,312,Ballots Cast,,,,,,1379
Kerr,312,Railroad Commissioner,,Ryan Sitton,,698,278,976
Kerr,312,Railroad Commissioner,,Steve Brown,,204,90,294
Kerr,312,Railroad Commissioner,,Mark A. Miller,,34,11,45
Kerr,312,Railroad Commissioner,,Martina Salinas,,11,16,27
Kerr,312,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,312,Railroad Commissioner,,Under Votes,,18,18,36
Kerr,312,Ballots Cast,,,,,,1379
Kerr,312,State Representative,53,Andrew S. Murr,,751,310,1061
Kerr,312,State Representative,53,Maximilian Martin,,103,43,146
Kerr,312,State Representative,53,Over Votes,,0,0,0
Kerr,312,State Representative,53,Under Votes,,111,60,171
Kerr,314,Ballots Cast,,,,,,546
Kerr,314,Straight Party,,,REP,112,92,204
Kerr,314,Straight Party,,,DEM,65,52,117
Kerr,314,Straight Party,,,LIB,4,0,4
Kerr,314,Straight Party,,,GRN,0,0,0
Kerr,314,Straight Party,,Over Votes,,0,0,0
Kerr,314,Straight Party,,Under Votes,,120,101,221
