county,office,district,candidate,party,precinct,precinct_name,early_voting,election_day,votes
Falls,State Representative,12,Kyle  Kacal,REP,302,MARLIN HOUSING,78,34,112
Falls,State Representative,12,Marianne  Arnold,DEM,302,MARLIN HOUSING,28,16,44
Falls,State Representative,12,Kyle  Kacal,REP,303,WESTPHALIA HALL,162,171,333
Falls,State Representative,12,Marianne  Arnold,DEM,303,WESTPHALIA HALL,14,21,35
Falls,State Representative,12,Kyle  Kacal,REP,304,D BROWN LIBRARY,106,253,359
Falls,State Representative,12,Marianne  Arnold,DEM,304,D BROWN LIBRARY,39,86,125
Falls,State Representative,12,Kyle  Kacal,REP,403,CHILTON VOL DEPT,196,197,393
Falls,State Representative,12,Marianne  Arnold,DEM,403,CHILTON VOL DEPT,71,72,143
Falls,State Representative,12,Kyle  Kacal,REP,404,LOTT FIRE DEPT,93,257,350
Falls,State Representative,12,Marianne  Arnold,DEM,404,LOTT FIRE DEPT,21,66,87
Falls,State Representative,12,Kyle  Kacal,REP,405,GOLINDA CITY HALL,125,139,264
Falls,State Representative,12,Marianne  Arnold,DEM,405,GOLINDA CITY HALL,53,54,107
Falls,U.S. House,17,Bill  Flores,REP,101,METHODIST CHURCH HALL,106,60,166
Falls,U.S. House,17,Peter Churchman,LIB,101,METHODIST CHURCH HALL,1,1,2
Falls,U.S. House,17,Rick  Kennedy,DEM,101,METHODIST CHURCH HALL,66,57,123
Falls,U.S. House,17,Bill  Flores,REP,104,OTTO COMMUNITY,189,166,355
Falls,U.S. House,17,Peter Churchman,LIB,104,OTTO COMMUNITY,0,0,0
Falls,U.S. House,17,Rick  Kennedy,DEM,104,OTTO COMMUNITY,30,26,56
Falls,U.S. House,17,Bill  Flores,REP,105,CHURCH OF CHRIST ANNEX,182,96,278
Falls,U.S. House,17,Peter Churchman,LIB,105,CHURCH OF CHRIST ANNEX,1,0,1
Falls,U.S. House,17,Rick  Kennedy,DEM,105,CHURCH OF CHRIST ANNEX,81,62,143
Falls,U.S. House,17,Bill  Flores,REP,201,REAGAN BUILDING,161,88,249
Falls,U.S. House,17,Peter Churchman,LIB,201,REAGAN BUILDING,1,0,1
Falls,U.S. House,17,Rick  Kennedy,DEM,201,REAGAN BUILDING,33,17,50
Falls,U.S. House,17,Bill  Flores,REP,203,DAVIS CHAPEL CHURCH,17,3,20
Falls,U.S. House,17,Peter Churchman,LIB,203,DAVIS CHAPEL CHURCH,0,0,0
Falls,U.S. House,17,Rick  Kennedy,DEM,203,DAVIS CHAPEL CHURCH,103,97,200
Falls,U.S. House,17,Bill  Flores,REP,204,BTW ALUMNI,50,29,79
Falls,U.S. House,17,Peter Churchman,LIB,204,BTW ALUMNI,2,0,2
Falls,U.S. House,17,Rick  Kennedy,DEM,204,BTW ALUMNI,148,95,243
Falls,U.S. House,17,Bill  Flores,REP,301,PLEASANT GROVE HALL,131,136,267
Falls,U.S. House,17,Peter Churchman,LIB,301,PLEASANT GROVE HALL,2,0,2
Falls,U.S. House,17,Rick  Kennedy,DEM,301,PLEASANT GROVE HALL,28,21,49
Falls,U.S. House,17,Bill  Flores,REP,302,MARLIN HOUSING,79,35,114
Falls,U.S. House,17,Peter Churchman,LIB,302,MARLIN HOUSING,1,0,1
Falls,U.S. House,17,Rick  Kennedy,DEM,302,MARLIN HOUSING,25,16,41
Falls,U.S. House,17,Bill  Flores,REP,303,WESTPHALIA HALL,165,170,335
Falls,U.S. House,17,Peter Churchman,LIB,303,WESTPHALIA HALL,2,1,3
Falls,U.S. House,17,Rick  Kennedy,DEM,303,WESTPHALIA HALL,12,22,34
Falls,U.S. House,17,Bill  Flores,REP,304,D BROWN LIBRARY,105,254,359
Falls,U.S. House,17,Peter Churchman,LIB,304,D BROWN LIBRARY,3,2,5
Falls,U.S. House,17,Rick  Kennedy,DEM,304,D BROWN LIBRARY,36,89,125
Falls,U.S. House,17,Bill  Flores,REP,403,CHILTON VOL DEPT,203,197,400
Falls,U.S. House,17,Peter Churchman,LIB,403,CHILTON VOL DEPT,2,1,3
Falls,U.S. House,17,Rick  Kennedy,DEM,403,CHILTON VOL DEPT,64,72,136
Falls,U.S. House,17,Bill  Flores,REP,404,LOTT FIRE DEPT,90,267,357
Falls,U.S. House,17,Peter Churchman,LIB,404,LOTT FIRE DEPT,3,2,5
Falls,U.S. House,17,Rick  Kennedy,DEM,404,LOTT FIRE DEPT,20,60,80
Falls,U.S. House,17,Bill  Flores,REP,405,GOLINDA CITY HALL,131,141,272
Falls,U.S. House,17,Peter Churchman,LIB,405,GOLINDA CITY HALL,1,4,5
Falls,U.S. House,17,Rick  Kennedy,DEM,405,GOLINDA CITY HALL,49,52,101
Falls,U.S. Senate,,Beto  O'Rourke,DEM,101,METHODIST CHURCH HALL,67,67,134
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,101,METHODIST CHURCH HALL,0,1,1
Falls,U.S. Senate,,Ted  Cruz,REP,101,METHODIST CHURCH HALL,106,54,160
Falls,U.S. Senate,,Beto  O'Rourke,DEM,104,OTTO COMMUNITY,31,27,58
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,104,OTTO COMMUNITY,0,1,1
Falls,U.S. Senate,,Ted  Cruz,REP,104,OTTO COMMUNITY,186,166,352
Falls,U.S. Senate,,Beto  O'Rourke,DEM,105,CHURCH OF CHRIST ANNEX,87,67,154
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,105,CHURCH OF CHRIST ANNEX,0,0,0
Falls,U.S. Senate,,Ted  Cruz,REP,105,CHURCH OF CHRIST ANNEX,179,93,272
Falls,U.S. Senate,,Beto  O'Rourke,DEM,201,REAGAN BUILDING,35,17,52
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,201,REAGAN BUILDING,2,1,3
Falls,U.S. Senate,,Ted  Cruz,REP,201,REAGAN BUILDING,156,88,244
Falls,U.S. Senate,,Beto  O'Rourke,DEM,203,DAVIS CHAPEL CHURCH,100,97,197
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,203,DAVIS CHAPEL CHURCH,1,0,1
Falls,U.S. Senate,,Ted  Cruz,REP,203,DAVIS CHAPEL CHURCH,17,2,19
Falls,U.S. Senate,,Beto  O'Rourke,DEM,204,BTW ALUMNI,151,97,248
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,204,BTW ALUMNI,0,0,0
Falls,U.S. Senate,,Ted  Cruz,REP,204,BTW ALUMNI,47,27,74
Falls,U.S. Senate,,Beto  O'Rourke,DEM,301,PLEASANT GROVE HALL,29,21,50
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,301,PLEASANT GROVE HALL,1,0,1
Falls,U.S. Senate,,Ted  Cruz,REP,301,PLEASANT GROVE HALL,132,138,270
Falls,U.S. Senate,,Beto  O'Rourke,DEM,302,MARLIN HOUSING,28,18,46
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,302,MARLIN HOUSING,0,0,0
Falls,U.S. Senate,,Ted  Cruz,REP,302,MARLIN HOUSING,77,33,110
Falls,U.S. Senate,,Beto  O'Rourke,DEM,303,WESTPHALIA HALL,14,25,39
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,303,WESTPHALIA HALL,2,0,2
Falls,U.S. Senate,,Ted  Cruz,REP,303,WESTPHALIA HALL,163,169,332
Falls,U.S. Senate,,Beto  O'Rourke,DEM,304,D BROWN LIBRARY,40,94,134
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,304,D BROWN LIBRARY,2,2,4
Falls,U.S. Senate,,Ted  Cruz,REP,304,D BROWN LIBRARY,107,250,357
Falls,U.S. Senate,,Beto  O'Rourke,DEM,403,CHILTON VOL DEPT,66,76,142
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,403,CHILTON VOL DEPT,0,1,1
Falls,U.S. Senate,,Ted  Cruz,REP,403,CHILTON VOL DEPT,204,194,398
Falls,U.S. Senate,,Beto  O'Rourke,DEM,404,LOTT FIRE DEPT,21,60,81
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,404,LOTT FIRE DEPT,0,1,1
Falls,U.S. Senate,,Ted  Cruz,REP,404,LOTT FIRE DEPT,93,268,361
Falls,U.S. Senate,,Beto  O'Rourke,DEM,405,GOLINDA CITY HALL,55,55,110
Falls,U.S. Senate,,Neal M.  Dikeman,LIB,405,GOLINDA CITY HALL,2,3,5
Falls,U.S. Senate,,Ted  Cruz,REP,405,GOLINDA CITY HALL,125,141,266
